3	0.0408312	0	0.0138722	0.2004827	0.1213189	0.003887	0	0	0.0048276	0	0.0293003	0	0.1132514	0.0240283	0.0020374	0	0	0	0.0119492	0.006226	0.0083103	0	0.0377224	0	0.0327134	0.0088691	0	0.0369299	0	0	0.2907889	0.00732	0.0016426	0.0036911	0	0
3	0.0676328	0	0.0122016	0.0926983	0.003223	0.0499721	0	0.0135743	0	0	0.0114546	0	0.362012	0.0362163	0	0.0034161	0	0	0	0.0111295	0	0	0	0	0.0985657	0	0	0	0	0	0.2131231	0	0	0.0247806	0	0
3	0	0	0.0068918	0.3176086	0.0663341	0.0981518	0.0511818	0.0041991	0.0004675	0	0.0191885	0	0	0	0	0	0	0	0	0.0315901	0	0	0	0.0032687	0.0312691	0	0	0	0	0	0.3433778	0	0.0238979	0.0004319	0	0.0021414
3	0	0	0.0256187	0.1627105	0.1432046	0.0027672	0	0.0380802	0	0	0	0.0150141	0.1326447	0	0	0	0	0	0	0	0	0.0252076	0.001469	0	0.0032392	0.016709	0.006839	0.0452155	0	0.0122377	0.2057106	0	0.0093506	0	0.1539817	0
3	0.0593134	0	0.0118495	0.0977521	0.3014177	0.077233	0.0160656	0	0.0046654	0	0.0076428	0	0	0	0	0.0010031	0	0	0	0.0455211	0	0.0442095	0	0	0.0157573	0	0	0	0.0299309	0.0238631	0.2637754	0	0	0	0	0
3	0	0	0	0.3031318	0.0875776	0.056326	0	0	0	0	0.0146224	0	0.0606306	0	0	0	0	0	0	0	0	0	0	0	0.0277271	0	0	0	0	0.0412386	0.3988672	0	0.0069759	0	0	0.0029028
3	0.0022781	0	0.0230178	0.2069384	0.0978036	0.0553824	0	0	0.0040213	0.0113826	0.0432099	0	0.0129705	0.0082121	0.0173458	0	0.0257526	0.0196172	0	0.026218	0	0	0	0.0087917	0.0210139	0	0.0157366	0.0047571	0	0.0066217	0.3331385	0	0	0	0.0521062	0.003684
3	0.0452569	0	0	0.1910593	0.2784752	0	0	0	0	0	0	0.0095037	0.0798734	0	0.0197175	0.0054419	0	0	0	0	0	0	0	0.0127333	0.0604941	0.0088806	0.0250935	0	0.018275	0	0.214141	0	0.0208525	0	0.0074699	0.0027323
3	0.0050828	0	0.0267306	0.2171471	0.138195	0.0007666	0	0	0	0	0.0662395	0	0.0497054	0.0076287	0	0	0	0.0093069	0	0.019581	0	0	0	0.0074325	0	0.0035315	0	0	0	0.0301648	0.4184876	0	0	0	0	0
3	0	0.002512	0	0.2648191	0.2107963	0.0284696	0.0693179	0	0	0	0.0670941	0	0.0549957	0	0	0	0.0077529	0	0	0.0740085	0	0	0	0	0	0	0.0083718	0	0	0	0.1446871	0	0	0	0.067175	0
3	0	0	0	0.1907324	0.159457	0.033539	0.0044766	0.0081469	0.0135229	0	0.031022	0	0.1144339	0	0	0	0	0	0	0.0036637	0.0687022	0	0	0	0.0193324	0.0033403	0	0	0.0085043	0	0.2448977	0	0	0.0104629	0.0857658	0
